schoolnr,pupilnr,iq_verb,iq_perf,sex,minority,repeatgr,aritpret,classnr,aritpost,langpret,langpost,ses,denomina,schoolse,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz
98,987012,9,11.33333,1,1,1,11,9880,14,25,30,10,1,16,3.71429,0,1.9,1.83333,0,14,22,1.66667,22,22
98,987013,11,7,1,0,1,14,9880,10,31,46,15,1,16,3.71429,0,1.9,1.83333,0,14,22,1.66667,22,22
98,987014,12.5,11,1,0,0,16,9880,17,33,48,40,1,16,3.71429,0,1.9,1.83333,0,14,22,1.66667,22,22
98,987015,10,9.66667,1,0,0,14,9880,14,21,28,23,1,16,3.71429,0,1.9,1.83333,0,14,22,1.66667,22,22
98,987016,11,12.33333,1,0,1,13,9880,15,33,36,25,1,16,3.71429,0,1.9,1.83333,0,14,22,1.66667,22,22
98,987017,13.5,12.66667,1,0,0,15,9880,21,41,39,13,1,16,3.71429,0,1.9,1.83333,0,14,22,1.66667,22,22
98,987018,13,13.33333,1,0,0,12,9880,18,44,46,18,1,16,3.71429,0,1.9,1.83333,0,14,22,1.66667,22,22
98,987019,10.5,11,1,0,0,11,9880,14,27,38,13,1,16,3.71429,0,1.9,1.83333,0,14,22,1.66667,22,22
98,987020,8.5,9.66667,1,0,0,12,9880,12,29,31,18,1,16,3.71429,0,1.9,1.83333,0,14,22,1.66667,22,22
98,987021,10.5,12.33333,1,0,1,11,9880,14,27,33,10,1,16,3.71429,0,1.9,1.83333,0,14,22,1.66667,22,22
101,1017001,12,13.66667,1,0,0,12,10180,26,30,44,23,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017002,11,8.66667,0,0,0,13,10180,26,27,46,33,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017003,12,13,0,0,0,17,10180,29,40,53,30,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017004,10.5,12.33333,0,0,0,14,10180,18,25,30,20,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017005,11.5,14,0,0,0,14,10180,14,35,27,10,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017006,13,12.66667,1,0,0,10,10180,17,40,40,23,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017007,9,10.33333,1,1,0,4,10180,18,29,45,23,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017008,9,13,0,0,0,15,10180,24,37,37,13,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017009,12,8.33333,1,0,0,12,10180,17,34,50,33,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017010,10,10.66667,1,0,0,10,10180,14,34,46,30,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017011,12,9,1,0,0,13,10180,21,31,47,30,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017012,16,10.33333,1,0,0,11,10180,27,42,54,35,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017013,15.5,12,0,0,0,17,10180,27,44,50,33,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017014,6,6.33333,0,0,0,12,10180,18,34,50,25,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017015,7.5,10.66667,0,0,0,12,10180,8,22,35,23,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017016,5.5,6.33333,0,0,2,10,10180,21,24,30,20,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017017,10.5,9.66667,1,0,0,11,10180,26,38,48,30,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017018,13,15.33333,1,0,0,16,10180,29,43,55,20,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017019,9,6.66667,1,0,0,12,10180,10,40,35,35,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017020,12,13.33333,1,0,0,11,10180,22,30,38,30,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017021,9,10.66667,1,0,0,11,10180,15,39,38,33,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017022,10.5,9,1,0,0,5,10180,19,21,41,33,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
101,1017023,12,9.33333,0,0,0,8,10180,11,22,31,30,3,17,3.57143,1,2.3,2.66667,0,5,13,2.66667,25,25
103,1037002,10,6.33333,0,0,1,7,10380,6,20,15,15,3,12,3,1,2.1,2.16667,1,66,17,2.66667,29,9
103,1037006,4,6.66667,0,1,1,3,10380,4,15,21,10,3,12,3,1,2.1,2.16667,1,66,17,2.66667,29,9
103,1037009,7,13,0,1,1,8,10380,11,28,29,20,3,12,3,1,2.1,2.16667,1,66,17,2.66667,29,9
103,1037010,6,7.33333,0,0,0,5,10380,7,11,15,10,3,12,3,1,2.1,2.16667,1,66,17,2.66667,29,9
106,1067001,6,7.33333,1,1,0,9,10680,7,18,25,15,1,18,3,0,1.7,1.83333,1,30,13,2.66667,23,12
106,1067002,10.5,10.33333,1,0,0,9,10680,11,27,27,30,1,18,3,0,1.7,1.83333,1,30,13,2.66667,23,12
106,1067003,11,7.66667,1,1,0,7,10680,8,34,25,10,1,18,3,0,1.7,1.83333,1,30,13,2.66667,23,12
106,1067006,12.5,12.66667,0,0,0,14,10680,26,33,49,43,1,18,3,0,1.7,1.83333,1,30,13,2.66667,23,12
106,1067007,12,11.33333,0,0,0,10,10680,15,28,29,20,1,18,3,0,1.7,1.83333,1,30,13,2.66667,23,12
106,1067008,14,9.66667,1,0,0,12,10680,20,37,52,47,1,18,3,0,1.7,1.83333,1,30,13,2.66667,23,12
106,1067009,9.5,8,1,0,0,8,10680,11,26,27,23,1,18,3,0,1.7,1.83333,1,30,13,2.66667,23,12
106,1067010,12.5,14,1,0,0,13,10680,17,35,49,37,1,18,3,0,1.7,1.83333,1,30,13,2.66667,23,12
106,1067011,11.5,10.66667,1,0,0,8,10680,12,37,42,23,1,18,3,0,1.7,1.83333,1,30,13,2.66667,23,12
106,1067012,8,6.66667,0,0,0,12,10680,6,30,34,30,1,18,3,0,1.7,1.83333,1,30,13,2.66667,23,12
107,1077001,14.5,10.33333,1,0,0,11,10780,25,41,51,40,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077002,11,11,1,0,0,10,10780,23,32,43,47,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077003,13,11.66667,1,0,0,11,10780,17,33,42,35,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077004,11.5,10,0,0,0,14,10780,25,23,29,27,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077005,14.5,10.33333,0,0,0,16,10780,18,31,39,33,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077007,15.5,13.66667,1,0,0,15,10780,24,41,49,50,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077008,14,8.33333,0,0,0,8,10780,22,36,41,20,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077009,12.5,7,0,0,1,5,10780,15,29,23,50,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077010,14,16,0,0,0,18,10780,24,43,48,37,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077011,11,9.66667,1,0,0,12,10780,23,28,22,43,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077012,11,9,1,0,0,14,10780,18,28,19,43,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077013,15,14.66667,0,0,0,18,10780,30,43,52,50,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077014,17,16,0,0,0,16,10780,29,45,53,50,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077015,12.5,13,0,0,0,12,10780,22,36,37,50,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077016,14,12.33333,1,0,0,13,10780,19,37,44,20,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077017,11.5,14,1,0,0,14,10780,23,37,34,30,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
107,1077018,11,10.33333,0,0,0,8,10780,20,32,30,37,1,26,4,0,2.4,1.83333,1,0,13,3,31,18
108,1087001,13,13.33333,0,0,0,7,10880,18,36,41,18,3,24,3.57143,0,1.2,1.33333,1,0,16,2,15,10
108,1087002,13.5,12.66667,1,0,0,6,10880,15,34,49,28,3,24,3.57143,0,1.2,1.33333,1,0,16,2,15,10
108,1087003,12,11,1,0,0,16,10880,29,37,53,47,3,24,3.57143,0,1.2,1.33333,1,0,16,2,15,10
108,1087004,12,13.33333,0,0,0,13,10880,22,32,44,40,3,24,3.57143,0,1.2,1.33333,1,0,16,2,15,10
108,1087005,10,13,1,0,0,14,10880,19,24,41,33,3,24,3.57143,0,1.2,1.33333,1,0,16,2,15,10
108,1087006,10.5,10.33333,0,0,0,8,10880,17,37,37,23,3,24,3.57143,0,1.2,1.33333,1,0,16,2,15,10
108,1087007,14,12,0,0,0,10,10880,22,35,51,28,3,24,3.57143,0,1.2,1.33333,1,0,16,2,15,10
108,1087008,12.5,13.33333,0,0,0,12,10880,13,28,14,23,3,24,3.57143,0,1.2,1.33333,1,0,16,2,15,10
108,1087010,10.5,12.66667,0,0,0,7,10880,16,21,17,37,3,24,3.57143,0,1.2,1.33333,1,0,16,2,15,10
109,1097001,11.5,12.66667,0,0,1,14,10980,17,34,33,13,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097002,11,9,0,0,0,12,10980,16,25,43,10,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097003,12,9,0,0,0,15,10980,10,36,38,20,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097005,10.5,9,0,0,0,9,10980,8,33,26,15,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097006,6,6.33333,1,1,0,12,10980,5,22,26,10,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097007,11,10.66667,1,0,0,8,10980,13,36,31,18,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097008,7,6.33333,1,1,0,7,10980,11,27,30,10,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097009,10.5,12,1,0,0,10,10980,6,28,29,23,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097010,11.5,9.66667,1,0,0,15,10980,18,30,36,23,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097011,13,13.66667,1,0,0,13,10980,22,42,43,10,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097013,10.5,11.66667,1,0,0,13,10980,17,37,40,10,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097014,8.5,5.66667,1,0,0,9,10980,9,21,26,20,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097015,8.5,8.66667,1,1,0,12,10980,16,26,32,10,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097016,13.5,14.33333,0,0,0,15,10980,25,41,38,10,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097017,14.5,11,0,0,0,14,10980,22,40,43,20,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097019,10.5,8,0,0,0,10,10980,14,28,33,20,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097020,12,9.66667,0,0,1,14,10980,15,32,26,13,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097021,13.5,9,0,0,1,7,10980,8,29,34,15,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097022,5.5,6,0,1,0,9,10980,2,21,17,10,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
109,1097023,15.5,12.66667,1,0,0,12,10980,20,35,39,15,1,15,3.28571,0,1.6,1.33333,0,25,17,2.66667,33,23
110,1107001,11.5,13.66667,1,0,0,17,11080,22,39,45,47,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107002,11.5,14.33333,0,0,0,14,11080,20,37,47,30,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107003,13,12,0,0,0,14,11080,21,39,45,35,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107004,11.5,12.66667,1,0,0,12,11080,19,30,46,50,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107005,13,14.33333,0,0,1,9,11080,16,36,35,50,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107006,14,13.33333,0,0,0,14,11080,24,43,47,50,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107007,13,11,0,0,0,10,11080,22,32,43,50,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107008,13,10.66667,0,0,0,11,11080,20,33,42,50,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107009,10.5,9.33333,1,0,1,9,11080,13,33,39,30,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107010,11,13.66667,0,0,0,19,11080,28,42,51,50,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107012,11,11,1,0,0,7,11080,16,26,44,20,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107014,15,11,1,0,0,13,11080,22,34,46,40,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107015,10.5,11,0,0,0,10,11080,23,34,33,30,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107017,11,10,1,0,0,14,11080,13,30,40,20,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107018,13.5,9.66667,1,0,0,14,11080,23,41,51,30,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107019,12.5,10,1,0,0,7,11080,14,40,45,20,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
110,1107020,12.5,11.33333,1,0,0,15,11080,23,38,49,20,3,20,3.14286,1,1.4,1.33333,0,5,9,2.66667,19,19
111,1117002,11.5,11.66667,0,0,0,11,11180,16,27,39,30,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117003,13.5,13.33333,0,0,0,17,11180,26,44,45,28,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117005,12.5,7.66667,0,0,1,8,11180,12,29,30,23,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117006,15,9.66667,1,0,0,13,11180,11,32,41,20,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117007,13,14.33333,0,0,0,16,11180,22,39,46,45,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117008,11,14.33333,0,0,0,14,11180,18,35,39,20,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117009,13,11.66667,0,0,0,10,11180,18,37,45,20,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117010,13,9.66667,1,0,0,17,11180,20,41,48,20,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117011,10,8,0,0,0,9,11180,11,32,30,28,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117012,14,11,1,0,0,13,11180,20,37,48,27,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117013,11.5,9.33333,0,0,0,15,11180,19,35,44,20,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117014,10,8.33333,1,1,0,15,11180,9,28,29,10,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117015,15.5,12.33333,0,0,0,19,11180,23,40,55,10,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117016,12,9.33333,1,0,0,12,11180,17,35,43,20,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117017,12,10,0,0,0,14,11180,13,39,45,23,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117018,11.5,14.33333,0,0,0,13,11180,21,39,45,40,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117019,14,13.66667,0,0,1,12,11180,22,39,42,10,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
111,1117020,12,14.66667,0,1,1,12,11180,19,36,41,20,1,16,3.42857,0,2.4,2.33333,0,23,16,2.66667,22,22
112,1127201,12,10.66667,0,0,0,14,11282,21,33,28,25,1,13,3,1,1.8,1.66667,1,15,18,2,28,7
112,1127202,8,12.66667,0,0,0,8,11282,14,25,26,18,1,13,3,1,1.8,1.66667,1,15,18,2,28,7
112,1127203,11,10,0,0,0,11,11282,16,34,46,33,1,13,3,1,1.8,1.66667,1,15,18,2,28,7
112,1127204,11,14.66667,0,0,0,13,11282,16,38,38,23,1,13,3,1,1.8,1.66667,1,15,18,2,28,7
112,1127205,9.5,8.66667,1,0,0,3,11282,8,30,37,13,1,13,3,1,1.8,1.66667,1,15,18,2,28,7
112,1127206,13.5,11.66667,1,0,0,11,11282,15,44,54,30,1,13,3,1,1.8,1.66667,1,15,18,2,28,7
112,1127207,8,6,1,0,0,8,11282,4,31,29,18,1,13,3,1,1.8,1.66667,1,15,18,2,28,7
115,1157001,10.5,7.33333,0,0,0,6,11580,15,36,36,33,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157002,11,14.33333,1,0,1,7,11580,15,32,36,33,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157003,10,11.66667,0,0,0,13,11580,23,24,20,30,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157004,12,17.66667,0,0,0,17,11580,24,37,46,30,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157005,12,13,1,0,0,11,11580,25,34,48,30,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157006,11,10.33333,1,0,0,8,11580,15,32,24,27,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157007,8.5,9.33333,0,0,0,11,11580,21,21,26,27,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157008,11.5,11.33333,0,0,0,9,11580,12,32,40,33,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157009,9.5,8,0,0,0,7,11580,10,23,35,27,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157010,11,10.33333,1,0,0,13,11580,19,36,55,30,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157011,12,10,0,0,0,6,11580,13,30,36,27,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157012,11.5,10,1,0,1,10,11580,9,29,30,47,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157014,10.5,10.33333,0,0,0,9,11580,15,40,38,30,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157015,12.5,11,0,0,0,11,11580,20,36,39,30,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157016,12,15.33333,1,0,0,15,11580,29,39,52,27,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157017,12,11.66667,0,0,1,9,11580,19,28,36,33,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157018,13,12.66667,0,0,0,15,11580,27,38,43,40,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157019,9.5,6.66667,1,0,0,8,11580,15,33,31,30,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157020,12,11.33333,0,0,0,13,11580,22,35,43,30,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157021,14.5,11.66667,0,0,0,9,11580,23,37,42,37,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157022,11.5,10.66667,0,0,0,12,11580,19,33,37,37,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157023,11.5,13.66667,1,0,0,12,11580,24,32,47,45,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157024,12,10.66667,0,0,0,13,11580,16,41,49,40,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157025,11,11.33333,1,0,0,8,11580,8,23,31,23,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157026,12,12.66667,1,0,0,11,11580,22,33,41,30,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157027,9,9.33333,1,0,0,11,11580,10,27,33,33,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157028,13.5,14,1,0,0,11,11580,19,33,42,33,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157029,12.5,12.33333,0,0,0,14,11580,24,38,41,33,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157030,12.5,12.33333,0,0,0,16,11580,25,38,44,23,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
115,1157031,11,10.66667,0,0,0,13,11580,17,39,41,37,1,27,3.71429,1,1.8,1.66667,0,0,15,2.66667,31,31
116,1167001,12,11.66667,1,0,0,13,11680,13,36,34,23,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167002,11,12,1,0,1,12,11680,17,41,32,28,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167003,13.5,13.66667,1,0,0,18,11680,28,44,46,20,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167004,12,13.33333,1,0,0,13,11680,23,46,40,20,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167005,9.5,11.33333,1,0,1,14,11680,9,34,38,30,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167006,12.5,9,0,0,0,12,11680,18,41,40,20,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167007,10.5,13.66667,0,0,0,12,11680,13,30,24,10,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167008,11.5,12.33333,0,0,0,18,11680,17,47,39,15,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167009,10,8.66667,0,0,1,15,11680,21,30,24,20,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167011,9.5,11,0,0,2,6,11680,16,38,37,17,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167012,11,10.66667,0,0,2,11,11680,13,38,25,20,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167013,9,8.33333,0,0,0,15,11680,12,23,28,38,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167014,13,13,0,0,0,9,11680,22,38,39,30,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167015,11,13.66667,0,0,0,14,11680,23,37,39,20,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167016,8,8,0,0,1,13,11680,21,30,33,23,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167018,11,7.66667,0,0,1,6,11680,10,28,38,15,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167019,12.5,10.33333,0,0,0,16,11680,25,39,38,20,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167021,10,12.33333,0,0,1,11,11680,21,32,29,25,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
116,1167022,10.5,10,0,0,0,8,11680,19,33,34,15,1,13,2.85714,1,1.6,1.33333,1,0,9,2,28,20
118,1187001,14,11.33333,0,0,0,15,11880,24,36,47,35,3,18,3,0,2.4,2.33333,1,19,21,2.33333,29,11
118,1187002,13.5,15.66667,1,0,0,16,11880,21,46,49,20,3,18,3,0,2.4,2.33333,1,19,21,2.33333,29,11
118,1187003,12.5,8.66667,0,0,0,9,11880,11,25,34,33,3,18,3,0,2.4,2.33333,1,19,21,2.33333,29,11
118,1187004,12.5,7.66667,0,0,0,14,11880,23,28,39,45,3,18,3,0,2.4,2.33333,1,19,21,2.33333,29,11
118,1187005,10.5,7.33333,1,0,0,7,11880,5,30,27,15,3,18,3,0,2.4,2.33333,1,19,21,2.33333,29,11
118,1187006,11.5,11,0,1,0,14,11880,13,31,31,18,3,18,3,0,2.4,2.33333,1,19,21,2.33333,29,11
118,1187008,12,12.33333,1,0,0,11,11880,22,36,40,20,3,18,3,0,2.4,2.33333,1,19,21,2.33333,29,11
118,1187010,12,10.33333,1,0,0,10,11880,17,33,39,25,3,18,3,0,2.4,2.33333,1,19,21,2.33333,29,11
118,1187011,10.5,7.33333,0,0,0,12,11880,9,18,25,30,3,18,3,0,2.4,2.33333,1,19,21,2.33333,29,11
119,1197001,13,10,0,0,1,11,11980,12,29,34,10,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197002,10,9,1,0,0,12,11980,19,33,36,25,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197004,15,12.33333,1,0,0,12,11980,26,41,52,20,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197005,13,10.66667,0,0,0,16,11980,25,40,48,35,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197006,10.5,5,1,0,1,9,11980,5,27,31,13,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197008,11.5,8.66667,1,0,0,9,11980,14,41,43,23,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197010,13,9.66667,0,0,1,14,11980,21,29,27,20,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197012,14,12,0,0,0,17,11980,26,38,47,23,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197013,10,8.33333,1,0,0,5,11980,9,24,27,20,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197014,11,7,0,0,0,13,11980,21,36,40,33,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197015,7,10.66667,0,0,0,12,11980,14,21,29,18,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
119,1197017,11,9.66667,0,0,1,13,11980,16,32,40,33,4,18,3,0,2.1,2,1,0,18,2.66667,33,14
121,1217001,16,13.66667,1,0,0,16,12180,19,43,41,20,3,18,3.42857,0,1.8,1.5,1,0,27,2.66667,23,12
121,1217002,13.5,13.66667,1,0,0,15,12180,24,42,44,37,3,18,3.42857,0,1.8,1.5,1,0,27,2.66667,23,12
121,1217003,13.5,14.66667,1,0,0,20,12180,30,43,47,48,3,18,3.42857,0,1.8,1.5,1,0,27,2.66667,23,12
121,1217004,15,13.33333,0,0,0,18,12180,27,42,44,37,3,18,3.42857,0,1.8,1.5,1,0,27,2.66667,23,12
121,1217005,10.5,6,0,0,1,10,12180,9,34,33,37,3,18,3.42857,0,1.8,1.5,1,0,27,2.66667,23,12
121,1217006,12,12.66667,0,0,0,12,12180,10,25,28,20,3,18,3.42857,0,1.8,1.5,1,0,27,2.66667,23,12
121,1217007,13,12.33333,0,0,0,12,12180,18,37,28,28,3,18,3.42857,0,1.8,1.5,1,0,27,2.66667,23,12
121,1217008,14.5,13.33333,0,0,0,12,12180,28,44,50,28,3,18,3.42857,0,1.8,1.5,1,0,27,2.66667,23,12
